generation,id,novelty,score,species,parent1,parent2
77,32280,34.71667607848509,0.09341693030307212,2,31796,30808
77,37821,8.89008157674939,0.059772452674835184,2,35273,32280
77,37822,15.083291096260261,0.33196858597452233,7,37390,37392
77,37823,24.79719289877329,0.06880033939642696,2,35273,32280
77,37824,12.910620783861775,0.35060453172172945,2,37391,35273
77,37825,5.856677572296543,0.015473656828186045,2,37390,32280
77,37826,24.724011405660644,0.32072950692365937,2,37391,32280
77,37827,5.780433117222158,0.3196632121052385,7,37390,37390
77,37828,14.66579723736496,0.33273774251128585,2,37392,32280
77,37829,7.598632788897327,0.21090285849726567,2,37391,37381
77,37830,33.7923065572028,0.06406960892258261,7,35273,35273
77,37831,15.704760153422633,0.16090731910050163,2,37390,37381
77,37832,21.406662927329798,0.1285732115322587,7,35273,37147
77,37833,-1,-0.06418983303065881,2,37147,37392
77,37834,1.846009091116469,0.17104166175335606,2,32280,37392
77,37835,6.777722095715256,0.3710763858420759,2,37390,37381
77,37836,28.466903479657713,0.33720529919183867,2,37392,35273
77,37837,1.6397663142538639,0.1713180156248079,2,37147,37381
77,37838,3.654401927671802,0.27092740462825293,2,37147,35273
77,37839,-1,-0.07788532512808366,2,35273,37392
77,37840,20.12100861548768,0.21630747347127877,2,32280,37392
77,37841,22.84509117752789,0.3638391839967605,2,35273,37147
77,37842,1.6397870143814937,0.17131815966975994,2,37390,37381
77,37843,-1,-0.024354070091957263,2,35273,37392
77,37844,6.50890845384125,0.16654649286805542,2,35273,32280
77,37845,0.855539541635288,0.15983207835785634,2,35273,32280
77,37846,33.17161969979658,0.6954256406839232,2,37392,37147
77,37847,10.4525192989312,0.24495209206264612,2,32280,37147
77,37848,5.916293655464286,0.4197054470994652,2,37381,32280
77,37849,-1,-0.21764811466303602,2,37391,37391
77,37850,18.09651907281323,0.07605443067207375,2,37390,37392
77,37851,26.84260413789222,0.03560635486784447,2,37391,37147
77,37852,7.407234076007078,0.0973260792680819,7,37390,37390
77,37853,23.61887150601692,0.26157552583683036,2,32280,37147
77,37854,-1,-0.1394385753635563,2,37391,32280
77,37855,-1,-0.023661117805251305,2,32280,32280
77,37856,-1,-0.013681071065045564,2,37147,37381
77,37857,5.111601817958809,0.09684001869733545,2,35273,37381
